countryCode,stateProvince,decimalLatitude,decimalLongitude,year
US,New Mexico,36.507645,-105.588167,2021
US,California,37.335605,-121.749129,2021
US,Texas,30.021823,-97.882909,2021
US,California,32.706479,-116.516928,2022
US,Colorado,40.496856,-105.193149,2021
US,California,32.833722,-116.549236,2021
US,California,38.556905,-122.503361,2021
US,California,33.802215,-117.399257,2022
US,California,37.345107,-122.037032,2021
US,Texas,28.941936,-99.074637,2021
US,California,37.084569,-121.416372,2021
US,California,41.918341,-124.135977,2021
US,California,37.415679,-122.397236,2021
US,California,37.608533,-122.012418,2022
US,Arizona,32.278197,-111.026085,2021
US,California,39.250698,-120.662092,2021
US,Texas,32.894562,-96.951042,2018
US,Georgia,30.754673,-82.289413,2022
US,California,37.844892,-121.913087,2021
US,Texas,28.973238,-98.108725,2021
US,California,33.598917,-117.54517,2014
US,Texas,33.990081,-99.955589,2018
US,California,37.068943,-121.450427,2022
US,Texas,30.696398,-97.753879,2022
US,Texas,32.958466,-96.694243,2021
US,California,37.971061,-122.265797,2021
US,California,38.436781,-122.435052,2021
US,Utah,37.3135,-112.545651,2021
US,California,33.341247,-116.901292,2021
US,Idaho,45.49046,-116.141227,2021
US,California,38.437681,-122.411841,2021
CA,Alberta,50.900343,-114.077671,2022
US,Texas,33.990081,-99.955589,2018
US,Texas,29.741593,-95.659348,2020
US,California,34.161349,-118.122641,2021
US,California,37.318452,-122.193427,2021
US,Texas,30.712791,-97.731797,2022
US,Arizona,32.277941,-111.021623,2021
US,California,33.196462,-116.451336,2021
US,New Hampshire,43.470302,-72.198658,2021
US,Colorado,39.382188,-105.261738,2021
US,California,34.285558,-118.882041,2021
US,Texas,30.495559,-97.745784,2021
US,California,33.987293,-117.299073,2022
US,Connecticut,41.598855,-73.123178,2021
US,Texas,32.788972,-97.09905,2021
US,Georgia,32.703416,-84.777322,2021
MX,Sonora,29.759443,-109.801055,2022
US,North Carolina,35.814421,-82.597005,2021
US,California,37.845737,-122.541084,2021
US,Colorado,39.62031,-104.332644,2021
US,Florida,27.494074,-82.597133,2021
US,Texas,26.228685,-97.349064,2022
CA,Alberta,50.937205,-114.105111,2021
US,Texas,31.634641,-98.248142,2021
MX,Oaxaca,17.43368,-97.457032,2021
US,Texas,30.170918,-97.265453,2021
US,California,34.389038,-118.418847,2021
US,Florida,28.686006,-81.198757,2021
US,Oklahoma,36.297313,-95.991386,2021
US,California,34.16112,-118.125002,2021
US,California,38.577416,-122.470146,2021
US,Florida,28.040262,-80.642944,2019
US,Massachusetts,42.514737,-70.923221,2021
US,California,37.568137,-121.776851,2021
US,Nebraska,41.609715,-103.786209,2021
US,California,37.048479,-121.425872,2021
US,Georgia,32.757784,-84.790319,2021
CA,British Columbia,49.315208,-117.655625,2016
US,Texas,32.404265,-96.830302,2021
US,California,34.452525,-118.558774,2021
US,California,37.904587,-122.01466,2021
US,Nevada,38.342972,-117.973983,2021
US,Texas,33.75682,-98.383876,2021
US,California,33.343354,-116.907301,2021
US,California,37.79,-121.75,2021
US,Arizona,32.393363,-111.177408,2021
US,Texas,32.797733,-97.064392,2021
US,California,38.557633,-122.548265,2021
US,California,33.137865,-116.597228,2021
US,California,37.403235,-120.095213,2021
US,California,37.84782,-122.545387,2021
US,Texas,26.598191,-98.647568,2012
US,Texas,27.926989,-99.389278,2021
US,Arizona,33.277253,-111.160886,2021
US,Arizona,32.279107,-111.021609,2022
US,Florida,25.916523,-80.817822,2021
US,California,34.203239,-118.127561,2022
US,California,34.33319,-118.30473,2022
US,California,34.32209,-118.31548,2021
US,California,38.851978,-121.169287,2021
US,Texas,33.238936,-96.789238,2022
US,California,34.183181,-117.344486,2021
US,California,33.141797,-116.721022,2021
US,California,38.376285,-122.808753,2022
US,Tennessee,35.136042,-89.859934,2021
US,Vermont,44.397636,-73.026038,2021
US,Texas,30.727413,-97.766514,2022
US,Colorado,40.060475,-105.200347,2022
US,California,33.96959,-117.319326,2021
US,California,34.084717,-118.633178,2021
US,California,33.85222,-117.257197,2022
US,California,34.503022,-119.390503,2022
US,California,33.097122,-116.773165,2021
US,Ohio,40.460579,-81.957795,2021
US,Virginia,36.721785,-79.168778,2021
US,Ohio,39.269916,-82.153495,2021
US,California,37.847095,-122.322002,2021
US,California,33.190441,-116.430299,2022
US,Texas,26.184468,-97.824375,2022
US,Connecticut,41.281976,-73.055911,2021
US,California,37.39407,-122.40768,2022
US,Texas,31.634641,-98.248142,2021
US,Arizona,33.545227,-112.317506,2021
US,California,33.08098,-116.678797,2021
US,Washington,47.758358,-122.249686,2021
US,Arizona,32.578156,-110.848253,2022
MX,Guanajuato,20.405662,-100.679358,2021
US,California,34.297642,-119.198583,2021
US,Texas,30.393888,-95.503969,2021
US,Texas,32.982578,-96.96582,2021
US,California,34.41644,-119.8782,2021
US,California,33.050651,-116.766133,2021
US,California,34.180168,-117.32117,2021
US,California,38.42326,-122.419085,2015
US,California,37.748897,-119.588142,2022
US,California,37.362097,-121.802129,2022
US,California,32.708062,-116.518039,2021
US,California,38.690079,-121.869532,2022
US,Missouri,36.727277,-90.114264,2011
CA,Alberta,50.878313,-114.160453,2021
US,California,37.410467,-121.790212,2021
US,California,36.517427,-119.019397,2021
US,Texas,28.970103,-98.107073,2021
US,Texas,28.942763,-99.073583,2021
US,Texas,32.79195,-97.070533,2021
US,Massachusetts,42.625726,-72.460189,2022
US,Idaho,43.527386,-116.065279,2022
US,Texas,29.061439,-95.255117,2021
US,Texas,30.830744,-98.062503,2022
US,Vermont,43.998045,-73.198259,2021
US,Florida,29.771348,-85.398897,2022
US,Texas,32.852521,-96.785413,2022
MX,Chihuahua,28.250999,-105.518501,2021
US,California,37.611613,-119.972337,2021
US,North Carolina,35.4279,-82.2048,2021
US,Texas,25.996911,-97.568383,2021
US,California,36.585712,-121.924042,2021
US,Iowa,41.313714,-95.610946,2021
US,Connecticut,41.891401,-73.080654,2020
US,California,34.175955,-118.9389,2021
US,District of Columbia,38.815511,-77.112582,2021
US,California,33.122794,-116.688895,2021
US,Arizona,32.278683,-111.021411,2022
US,North Carolina,35.561558,-79.967392,2021
US,Oregon,45.045172,-121.263939,2021
MX,Distrito Federal,19.289808,-99.291842,2021
US,Vermont,44.518765,-73.070373,2022
US,California,36.960975,-122.088775,2015
US,California,32.834422,-116.565576,2022
US,California,37.864539,-121.899105,2021
US,California,34.442685,-118.898511,2021
US,Arizona,35.109491,-110.664571,2021
US,California,37.533715,-121.659747,2021
US,Texas,28.971267,-98.103747,2021
US,California,34.101314,-118.705086,2022
US,California,34.1614,-118.568207,2021
US,California,38.120801,-122.939556,2022
US,California,34.008343,-116.683244,2021
US,California,37.433734,-122.401419,2021
US,Colorado,39.997702,-105.239943,2021
US,California,37.048858,-121.425807,2021
US,Connecticut,41.390688,-73.009267,2021
US,New Hampshire,43.286156,-71.815527,2021
US,California,38.542855,-122.481082,2021
US,,26.343531,-82.261074,2021
US,Texas,25.991852,-97.564948,2021
US,Utah,37.300128,-109.246034,2021
US,New Hampshire,42.970047,-72.226404,2021
US,Texas,33.102261,-96.851617,2021
US,California,32.834422,-116.565576,2022
US,California,33.856589,-117.017956,2021
US,Texas,31.3958,-100.56326,2021
US,California,33.491152,-116.873744,2020
US,Texas,26.176908,-98.384469,2004
US,California,34.206025,-118.13,2021
US,California,38.376401,-122.807815,2021
US,California,33.253765,-116.562563,2021
US,California,34.084433,-118.692574,2021
US,California,39.502135,-122.525052,2021
US,California,36.790901,-121.259478,2022
US,California,36.509173,-119.018808,2021
US,California,38.521266,-122.476918,2021
US,California,33.429265,-117.89762,2021
US,Massachusetts,42.224025,-72.237005,2021
US,California,32.834422,-116.565576,2022
US,California,34.099245,-118.705365,2021
US,California,38.533755,-122.573455,2021
US,California,34.177033,-117.238664,2022
US,California,34.092086,-118.582267,2021
US,Texas,27.864471,-98.424967,2021
US,California,38.126861,-122.922915,2021
US,Connecticut,41.451452,-73.227915,2021
US,Connecticut,41.549997,-72.899823,2021
US,California,32.868992,-117.178903,2021
US,California,34.194126,-118.139702,2021
US,California,37.408992,-121.78723,2021
US,Wisconsin,46.177545,-91.924519,2021
US,California,37.417594,-119.966994,2021
US,Texas,32.958075,-96.695968,2020
US,California,38.697563,-123.436616,2021
US,Florida,26.481572,-82.171149,2021
US,Arizona,32.374074,-111.1486,2021
US,California,37.942663,-122.56817,2021
US,Texas,32.958483,-96.694245,2021
US,Texas,30.439678,-99.792836,2021
US,Massachusetts,42.624188,-72.461491,2021
CA,Alberta,50.913545,-114.113791,2021
US,California,32.839896,-117.023735,2021
US,California,38.472506,-123.130547,2021
US,Florida,28.617387,-82.55231,2021
CA,British Columbia,49.243158,-122.945793,2021
US,Texas,26.126283,-97.952823,2015
US,California,40.733338,-123.059419,2021
US,Wisconsin,42.944832,-89.933377,2021
US,Utah,41.507716,-112.069117,2021
US,Texas,32.74877,-97.162017,2022
US,New Mexico,36.544996,-105.776838,2022
US,Vermont,42.736728,-72.660103,2022
US,Mississippi,31.054631,-89.167673,2021
US,Texas,28.430263,-98.712774,2021
US,California,38.121717,-122.931436,2021
US,Connecticut,41.962047,-73.367268,2021
US,California,37.46399,-122.293946,2021
US,Connecticut,41.576729,-73.200227,2021
US,Arizona,35.055153,-111.319855,2021
US,California,38.590945,-122.409188,2021
US,Texas,30.642312,-97.74384,2022
US,Texas,30.708359,-97.648143,2022
US,Texas,33.091665,-96.824418,2022
US,Texas,33.990081,-99.955589,2018
US,Tennessee,35.189841,-89.909848,2021
US,Texas,30.179519,-97.535477,2014
US,California,33.989605,-117.391749,2022
US,California,38.010568,-122.642023,2022
US,California,38.041583,-122.799703,2022
MX,Durango,23.660483,-105.700588,2021
US,California,38.552999,-122.431184,2021
US,California,37.212271,-121.990973,2021
US,Vermont,43.132312,-72.524809,2022
US,Texas,30.664538,-97.725991,2022
US,Texas,31.634641,-98.248142,2021
US,California,37.757213,-119.598169,2020
US,California,35.155928,-120.649873,2021
US,California,35.39639,-120.596251,2022
US,California,38.405871,-122.445903,2021
US,California,32.868992,-117.178903,2022
US,California,36.137292,-118.618705,2022
MX,Coahuila,25.402708,-100.562315,2021
US,Colorado,38.189225,-106.510042,2020
US,Texas,33.186078,-97.078133,2022
US,Texas,30.218459,-97.780617,2022
MX,Baja California,32.511716,-116.807241,2012
US,Kentucky,37.904749,-84.363492,2021
US,California,37.792922,-121.756586,2021
US,Arkansas,35.230471,-93.253817,2019
US,Georgia,32.77873,-84.675355,2022
US,Texas,33.087382,-96.897747,2021
US,California,40.559667,-124.354852,2022
US,California,33.954615,-117.326017,2022
US,Michigan,43.154939,-85.156223,2021
US,Texas,30.147034,-97.451324,2015
US,Texas,30.680083,-97.358047,2021
US,California,33.98853,-117.24308,2022
US,California,36.456289,-121.15343,2021
US,California,35.39492,-120.597624,2022
US,Oregon,45.733913,-123.945533,2022
US,Connecticut,41.503502,-73.36615,2022
US,Georgia,34.001785,-84.844241,2022
MX,San Luis Potosí,21.855132,-101.108655,2021
US,Florida,26.446201,-82.045822,2021
US,California,37.427993,-121.678919,2021
US,Georgia,32.630254,-84.756605,2021
US,Tennessee,36.395425,-84.650003,2019
CA,British Columbia,49.451344,-119.575788,2018
US,Texas,31.634641,-98.248142,2021
US,California,37.332785,-122.092091,2022
US,Texas,30.631716,-97.715215,2022
CA,Alberta,50.900368,-114.077598,2022
US,California,37.40387,-122.235262,2022
US,Texas,26.228053,-97.347854,2022
US,Texas,30.693806,-97.697674,2022
US,Texas,30.770849,-97.692674,2022
US,New York,42.614325,-73.893182,2021
US,California,34.051953,-116.56865,2021
US,Washington,47.6038,-122.3301,2021
US,California,38.49968,-122.490241,2021
CA,Nova Scotia,44.481072,-63.79102,2021
US,Florida,26.435808,-81.815275,2022
US,Tennessee,36.162164,-86.352587,2021
US,California,33.096931,-117.181992,2021
US,Texas,31.634641,-98.248142,2021
US,California,33.90785,-117.382916,2022
US,California,35.5752,-118.5305,2021
US,California,32.832451,-117.068183,2021
US,California,33.161122,-116.696786,2021
US,Arizona,32.46939,-111.097937,2013
US,California,32.868769,-117.173768,2022
US,Florida,26.856967,-80.075058,2022
US,Kentucky,37.901269,-84.362562,2021
MX,Sinaloa,23.410869,-106.534617,2022
US,Texas,30.711455,-97.7547,2022
US,California,36.122359,-116.431022,2021
US,Texas,30.813362,-97.949068,2021
US,Florida,26.499286,-80.21234,2022
US,Florida,30.483244,-83.687979,2021
US,Texas,30.179705,-97.535417,2016
US,Arizona,33.278372,-111.15788,2021
US,Texas,30.619011,-97.776484,2022
US,Massachusetts,42.5944,-71.553335,2021
US,Connecticut,41.87671,-72.710309,2021
US,Georgia,32.634465,-84.728887,2021
US,Massachusetts,42.501401,-71.504367,2021
US,Florida,26.87393,-82.02852,2021
US,North Carolina,35.489958,-82.531338,2021
MX,Durango,23.970516,-104.326215,2021
US,Texas,28.741769,-98.618015,2021
US,California,32.83568,-116.543913,2022
US,Texas,30.761974,-97.632791,2022
US,Texas,30.649802,-97.397422,2021
US,California,38.457657,-122.573121,2021
US,California,37.445153,-121.843275,2021
US,California,37.837638,-122.547372,2021
US,California,40.733325,-123.059536,2022
US,California,37.864558,-121.881828,2022
US,California,37.856084,-121.682548,2021
US,California,33.996465,-117.266216,2022
US,California,33.843491,-117.292236,2022
US,Texas,33.990081,-99.955589,2018
US,California,37.858386,-122.562614,2022
US,California,34.28078,-118.60572,2021
US,Texas,33.990081,-99.955589,2018
US,Idaho,43.560763,-116.123646,2022
US,Texas,30.362169,-97.655548,2022
US,California,37.746796,-119.585718,2021
US,Texas,30.908681,-97.898507,2022
US,California,37.739539,-119.561641,2022
US,California,34.220083,-118.15735,2022
US,California,33.091765,-116.653525,2021
CA,Alberta,50.92014,-113.850678,2021
US,California,37.276704,-122.382831,2021
US,California,33.84609,-117.311545,2022
US,Oregon,45.594067,-122.851728,2021
US,Texas,31.634641,-98.248142,2021
US,California,37.730544,-119.523224,2016
US,Nebraska,41.714934,-103.671025,2021
US,Arizona,32.281794,-111.032531,2021
US,Arizona,32.280817,-111.101516,2021
US,California,34.401146,-118.811153,2021
US,Vermont,44.617075,-72.823386,2022
US,Texas,31.634641,-98.248142,2021
US,Texas,33.990081,-99.955589,2018
US,Texas,30.617851,-97.64502,2022
US,California,37.225249,-122.059673,2022
US,Utah,37.146559,-112.666965,2021
US,North Carolina,35.035875,-83.284668,2021
US,California,38.547868,-122.551567,2021
US,California,33.959967,-117.346106,2022
US,Texas,32.61185,-96.993692,2022
US,Michigan,44.733812,-85.743219,2021
US,California,34.125905,-118.637324,2022
US,California,33.867308,-117.260596,2022
US,Florida,25.985224,-81.592996,2021
US,Texas,32.527996,-98.202789,2021
US,California,38.401384,-122.420057,2021
US,Texas,29.915584,-98.158416,2021
US,California,35.396256,-120.59522,2021
US,Nebraska,41.71661,-103.672393,2022
US,Texas,29.967262,-95.746851,2021
US,Tennessee,36.159489,-86.348466,2022
US,California,32.938322,-117.144626,2021
US,California,33.152957,-116.645774,2021
US,California,34.193825,-118.142958,2021
US,Arizona,33.532903,-112.011178,2020
US,Kentucky,37.900246,-84.363471,2021
US,California,34.509471,-118.613948,2021
US,California,32.643872,-117.018772,2021
US,California,33.970895,-116.896389,2020
US,Arizona,32.278377,-111.02637,2021
US,California,38.30629,-123.015426,2021
US,California,37.465706,-119.83555,2021
US,Arizona,33.715006,-112.146778,2021
US,Arizona,33.47992,-112.50642,2021
US,California,34.576552,-119.731004,2021
US,Texas,30.602233,-97.650209,2022
US,Arizona,32.278413,-110.929679,2020
US,California,34.096692,-118.972739,2021
US,Arkansas,33.589715,-93.856755,2021
US,Florida,26.456149,-82.125162,2021
US,Florida,26.371103,-81.613737,2020
US,Vermont,43.130744,-72.524931,2021
US,Kentucky,37.904697,-84.363521,2021
US,Vermont,44.617104,-72.82347,2021
US,Florida,28.686249,-81.19877,2021
US,Georgia,34.620056,-85.144877,2021
US,Texas,33.990081,-99.955589,2018
US,Massachusetts,42.185174,-71.682204,2021
US,North Carolina,35.704167,-78.274971,2022
US,California,34.880068,-120.562347,2021
US,California,36.653847,-121.768922,2021
MX,San Luis Potosí,21.868991,-101.133804,2021
US,California,34.202459,-118.690779,2019
US,Massachusetts,42.826036,-70.867435,2021
US,Arizona,31.898187,-109.116075,2021
US,Arizona,31.898187,-109.116075,2021
US,North Carolina,35.00509,-83.285154,2021
US,California,38.558554,-122.52476,2021
US,California,33.141534,-116.476994,2021
US,Texas,29.062339,-95.237893,2021
